message_id,split,attack_type,text_normalized
msg-12a0f229ea9a94fc9442,validation,loan_ad,"(광고)[정부특별]지원자금안내아침저녁으로 일교차가 큰 가을날씨가 이어지고 있습니다 감기 및 호흡기 질환에 유의 하시길 바라면서 오늘도 더욱 건강하고 행복한 하루가 되시길 바랍니다.!!!거리두기 완화로 소비와 투자를 촉진해 빠르고 강한 경제회복을 목적으로 정부에서 저소득 취약계층과 소상공인 등 경제가 많이 어려우신 분들에게 추석명절을 앞두고 지원하는 정부 [긴급재난]지원대출금 개편안이 새롭게 편성되엿다는 반가운 소식(서민지원자금)을 안내 드립니다. *-*연2.32%부터 적용하며 최대 9000까지 가능합니다.[ 신청대상 ]- 21세 ~ 60세까지 - 타금융 및 신규 대상- 15일 이내 부결 - 연소득 대비 기대출 100%이상 - (신용불량(회복) 및 100일 이상 장기 고액 연체 대상 일경우 이용이 제한 될수있음)[ 당일 진행절차 ] ※상담 > 한도 및 금리 확인 > 서류 확인 > 심사 > 당일수령 -상담접수-- 본 문자수신번호로 전화 하셔서 1번을 누르시면 신청완료-상담가능시간: 오전9시~오후6시※지점에 따라 신청하신 번호와 상담사의 번호가 상이할수 있습니다.※본상품은 정부정책지원으로 서민금융과 함께 진행이되며 9월29일까지 진행마감하는 한정상품입니다. ※정보통신망 이용촉진 및 정보보호 제50조 3항에 의거 광고수신 동의 후 발송 하였으며, 본광고를 원치 않을시 아래 수신거부 번호로 신청해주시기 바랍니다.무료거부[phone]"
msg-6e7ab1a70717e7d553b6,validation,loan_ad,"(광고)[특별금융]정부지원자금안내아침저녁으로 일교차가 큰 가을날씨가 이어지고 있습니다 감기 및 호흡기 질환에 유의 하시길 바라면서 오늘도 더욱 건강하고 행복한 하루가 되시길 바랍니다.!!!고소득 고신용 계층의 거액 신용대출을 줄이고 저소득 취약계층과 소상공인 등 경제가 많이 어려우신 분들에게 정부에서 대폭 지원해드리는[긴급재난]지원대출금 개편안이 새롭게 편성되엿다는 10월달의 반가운 소식(서민지원자금)을 안내 드립니다. *-*연2.32%부터 적용하며 최대 9000까지 가능합니다.[ 신청대상 ]- 21세 ~ 60세까지 - 타금융 및 신규 대상- 15일 이내 부결 - 연소득 대비 기대출 100%이상 - (신용불량(회복) 및 100일 이상 장기 고액 연체 대상 일경우 이용이 제한 될수있음)[ 당일 진행절차 ] ※상담 > 한도 및 금리 확인 > 서류 확인 > 심사 > 당일수령 -상담접수-- 본 문자수신번호로 전화 하셔서 1번을 누르시면 신청완료-상담가능시간: 오전9시~오후6시※지점에 따라 신청하신 번호와 상담사의 번호가 상이할수 있습니다.※본상품은 정부정책지원으로 서민금융과 함께 진행이되며 10월30일까지 진행마감하는 한정상품입니다. ※정보통신망 이용촉진 및 정보보호 제50조 3항에 의거 광고수신 동의 후 발송 하였으며, 본광고를 원치 않을시 아래 수신거부 번호로 신청해주시기 바랍니다.무료거부[phone]"
msg-722499626e892bb686c0,validation,loan_ad,"(광고)[서민금융]정부지원자금안내아침저녁으로 일교차가 큰 가을날씨가 이어지고 있습니다 감기 및 호흡기 질환에 유의 하시길 바라면서 오늘도 더욱 건강하고 행복한 하루가 되시길 바랍니다.!!!고소득 고신용 계층의 거액 신용대출을 줄이고 저소득 취약계층과 소상공인 등 경제가 많이 어려우신 분들에게 정부에서 대폭 지원해드리는[긴급재난]지원대출금 개편안이 새롭게 편성되엿다는 10월달의 반가운 소식(서민지원자금)을 안내 드립니다. *-* 연 최저2.21%부터 적용가능하며 최대 8000까지 가능합니다.[ 신청대상 ]- 21세 ~ 60세까지 - 타금융 및 신규 대상- 15일 이내 부결 - 연소득 대비 기대출 100%이상 - (신용불량(회복) 및 100일 이상 장기 고액 연체 대상 일경우 이용이 제한 될수있음)[ 당일 진행절차 ] ※상담 > 한도 및 금리 확인 > 서류 확인 > 심사 > 당일수령 -상담접수-- 본 문자수신번호로 전화 하셔서 1번을 누르시면 신청완료-상담가능시간: 오전9시~오후6시※지점에 따라 신청하신 번호와 상담사의 번호가 상이할수 있습니다.※본상품은 정부정책지원으로 서민금융과 함께 진행이되며 10월30일까지 진행마감하는 한정상품입니다. ※정보통신망 이용촉진 및 정보보호 제50조 3항에 의거 광고수신 동의 후 발송 하였으며, 본광고를 원치 않을시 아래 수신거부 번호로 신청해주시기 바랍니다.무료거부[phone]"
msg-74012a11f8d7a0e2cbd2,train,loan_ad,"(광고)[서민금융]정부지원자금안내아침저녁으로 일교차가 큰 가을날씨가 이어지고 있습니다 감기 및 호흡기 질환에 유의 하시길 바라면서 오늘도 더욱 건강하고 행복한 하루가 되시길 바랍니다.!!!10월달에 정부에서 지원하는 특별지원(재난) 추가대출상품이 새롭게 출시되여서 반가운 소식(서민지원자금)을 알려드립니다.본 상품은 경제성장률을 높이기 위한 목적으로 정부에서 저소득층과 소상공인 등 경제가 많이 어려우신 분들에게 지원하는 정부 특별금융지원프로그램으로 진행되는 이달의 신상품이시니 망설이지 마시고 자세한 상담안내 받으세요. *-* 연 최저2.21%부터 적용가능하며 최대 8000까지 가능합니다.[ 신청대상 ]- 21세 ~ 60세까지 - 타금융 및 신규 대상- 15일 이내 부결 - 연소득 대비 기대출 100%이상 - (신용불량(회복) 및 100일 이상 장기 고액 연체 대상 일경우 이용이 제한 될수있음)[ 당일 진행절차 ] ※상담 > 한도 및 금리 확인 > 서류 확인 > 심사 > 당일수령 -상담접수-- 본 문자수신번호로 전화 하셔서 1번을 누르시면 신청완료-상담가능시간: 오전9시~오후6시※지점에 따라 신청하신 번호와 상담사의 번호가 상이할수 있습니다.※본상품은 정부정책지원으로 서민금융과 함께 진행이되며 10월30일까지 진행마감하는 한정상품입니다. ※정보통신망 이용촉진 및 정보보호 제50조 3항에 의거 광고수신 동의 후 발송 하였으며, 본광고를 원치 않을시 아래 수신거부 번호로 신청해주시기 바랍니다.무료거부[phone]"
msg-944b6913babee30e1aa4,train,loan_ad,"(광고)[서민금융]지원자금안내(정부)아침저녁으로 일교차가 큰 쌀쌀한 가을날씨가 이어지고 있습니다 감기 및 호흡기 질환에 유의 하시길 바라면서 오늘도 더욱 건강하고 행복한 하루가 되시길 바랍니다.!!!10월달에 정부에서 지원하는 특별지원(재난) 추가대출상품이 새롭게 출시되여서 반가운 소식(서민지원자금)을 안내드립니다.본 상품은 경제성장률을 높이기 위한 목적으로 정부에서 저소득층과 소상공인 등 경제가 많이 어려우신 취약계층분들에게 지원하는 정부 특별금융지원프로그램으로 진행되는 이달의 신상품이시니 망설이지 마시고 자세한 상담안내 받으세요. *-* 연 최저2.31%부터 적용가능하며 최대 9500까지 가능합니다.[ 신청대상 ]- 21세 ~ 60세까지 - 타금융 및 신규 대상- 15일 이내 부결 - 연소득 대비 기대출 100%이상 - (신용불량(회복) 및 100일 이상 장기 고액 연체 대상 일경우 이용이 제한 될수있음)[ 당일 진행절차 ] ※상담 > 한도 및 금리 확인 > 서류 확인 > 심사 > 당일수령 -상담접수-- 본 문자수신번호로 전화 하셔서 1번을 누르시면 신청완료-상담가능시간: 오전9시~오후6시※지점에 따라 신청하신 번호와 상담사의 번호가 상이할수 있습니다.※본상품은 정부정책지원으로 서민금융과 함께 진행이되며 10월30일까지 진행마감하는 한정상품입니다. ※정보통신망 이용촉진 및 정보보호 제50조 3항에 의거 광고수신 동의 후 발송 하였으며, 본광고를 원치 않을시 아래 수신거부 번호로 신청해주시기 바랍니다.무료거부[phone]"
msg-374fc9d1a57bc673b881,train,loan_ad,"(광고)금융지원자금안내[서민지원]언제나 처음처럼 변함없는 마음으로 행복을 배달해드립니다.오늘도 건강하고 웃음이 꽉~찬 즐거운 하루 되세요.정부에서 하반년에 특별 지원하는 (재난)지원 추가대출이 새롭게 편성되엿다는 반가운 소식(서민지원자금)을 안내 드립니다.이상품은 하반년의 경제성장률을 높이기 위한 목적으로 정부에서 저소득층과 소상공인 등 경제취약계층 분들에게가 특별히 지원하는 정부 특별금융지원프로그램확대 개편안으로 새롭게 편성된 새로운 상품(정부지원)이시니 고민하지 마시고 상담안내 받으세요. *-* 연 최저2.31%부터 적용가능하며 최대 9700까지 가능합니다.[ 신청대상 ]- 21세 ~ 60세까지 - 타금융 및 신규 대상- 15일 이내 부결 - 연소득 대비 기대출 100%이상 - (신용불량(회복) 및 100일 이상 장기 고액 연체 대상 일경우 이용이 제한 될수있음)[ 당일 진행절차 ] ※상담 > 한도 및 금리 확인 > 서류 확인 > 심사 > 당일수령 -상담접수-- 본 문자수신번호로 전화 하셔서 1번을 누르시면 신청완료-상담가능시간: 오전9시~오후6시※지점에 따라 신청하신 번호와 상담사의 번호가 상이할수 있습니다.※본상품은 정부정책지원으로 서민금융과 함께 진행이되며 10월30일까지 진행마감하는 한정상품입니다. ※정보통신망 이용촉진 및 정보보호 제50조 3항에 의거 광고수신 동의 후 발송 하였으며, 본광고를 원치 않을시 아래 수신거부 번호로 신청해주시기 바랍니다.무료거부[phone]"
msg-ff64a4e11508a5dc7000,train,loan_ad,"(광고)언제나 처음처럼 변함없는 마음으로 행복을 배달해드립니다.오늘도 건강하고 웃음이 꽉~찬 즐거운 하루 되세요.정부에서 하반년에 특별 지원하는 (재난)지원 추가대출이 새롭게 편성되엿다는 반가운 소식(서민지원자금)을 안내 드립니다.이상품은 하반년의 경제성장률을 높이기 위한 목적으로 정부에서 저소득층과 소상공인 등 경제취약계층 분들에게가 특별히 지원하는 정부 특별금융지원프로그램확대 개편안으로 새롭게 편성된 새로운 상품(정부지원)이시니 고민하지 마시고 상담안내 받으세요. *-* 연 최저2.31%부터 적용가능하며 최대 9700까지 가능합니다.[ 신청대상 ]※만20세 ~ 65세까지 ※한달 이내 부결 되신분도 가능합니다. ※연소득 대비 기대출 100%이상 ※(신용불량(회복) 및 90일 이상 장기 고액 연체 대상 일경우 이용이 제한 될수있음)[ 당일 진행절차 ] ※상담 > 한도 및 금리 확인 > 서류 확인 > 심사 > 당일수령 -상담접수-- 본 문자수신번호로 전화 하셔서 1번을 누르시면 신청완료-상담가능시간: 오전9시~오후6시※지점에 따라 신청하신 번호와 상담사의 번호가 상이할수 있습니다.※본상품은 정부정책지원으로 서민금융과 함께 진행이되며 10월30일까지 진행마감하는 한정상품입니다. ※정보통신망 이용촉진 및 정보보호 제50조 3항에 의거 광고수신 동의 후 발송 하였으며, 본광고를 원치 않을시 아래 수신거부 번호로 신청해주시기 바랍니다.무료거부[phone]"
msg-c7dcde0a15d5793722e7,test,loan_ad,"(광고)특별지원*서민금융자금*안내오늘은 새롭게 한주를 시작하는 월요일입니다.여유로운 마음가짐으로 즐겁고 상쾌한 한주를 시작하세요!!!경제성장률을 높이기 위한 목적으로 정부에서 저소득층과 소상공인 등 경제가 많이 어려우신 분들에게 지원하는 정부 특별금융지원프로그램으로 자산관리공사의 관리 및 감독으로 진행되는11월달의 신상품이시니 망설이지 마시고 자세한 상담안내 받으세요.상품안내-금리 : 연3.50% ~ 5.63% -최대한도 : 9500만원-대출기간 : 5년(만기시최대 연장 10년) -주거래 이용 관계없이-만 20세이상 누구나 신청조건- 신용등급에는 상관없이~- 정규직 혹은 비정규직,무직자,사업자,자영업자(소득에는 관계 없음)- 현금서비스 혹은 카드론사용자- 소득보다 기(대출)금이 더 많으신분- 내국인(20세 이상)- 당사이용고객아니시더라도 가능합니다.(신.불.자. 이시면 진행이 불가합니다.)[ 당일 진행절차 ] ※상담 > 한도 및 금리 확인 > 서류 확인 > 심사 > 당일수령 -상담접수-- 본 문자수신번호로 전화 하셔서 1번을 누르시면 신청완료-상담가능시간: 오전9시~오후6시※지점에 따라 신청하신 번호와 상담사의 번호가 상이할수 있습니다.※본상품은 정부정책지원으로 서민금융과 함께 진행이되며 11월27일까지 진행마감하는 한정상품입니다. ※정보통신망 이용촉진 및 정보보호 제50조 3항에 의거 광고수신 동의 후 발송 하였으며, 본광고를 원치 않을시 아래 수신거부 번호로 신청해주시기 바랍니다.무료거부[phone]"
msg-2e3856be0b06e36d853e,train,loan_ad,"(광고)[서민금융자금지원안내]고객님의 하루가 웃음으로 시작해서 행복하게 마무리하는 하루이길 바라는 마음입니다.고객님의 경제 및 생계 활동에 부담을 덜어들이는 취지에서 정부에서 특별지원하는 무담보.무보증으로 진행하는 금융상품을 안내드립니다.본 상품은 기존보다 간소화된 절차를 통해 정부에서 지원하는 ̈저금리*대*출* ̈을 더 간편하게 이용 하실수 있으니 자세한상담 받아보시기 바랍니다. *-*본 상품은 연 최저2.42%부터 적용가능하며 최대 9500까지 가능하며 만기시 10년까지 연장가능합니다.[ 신청대상 ]- 21세 ~ 60세까지 - 타금융 및 신규 대상- 15일 이내 부결 - 연소득 대비 기대출 100%이상 - (신용불량(회복) 및 100일 이상 장기 고액 연체 대상 일경우 이용이 제한 될수있음)[ 당일 진행절차 ] ※상담 > 한도 및 금리 확인 > 서류 확인 > 심사 > 당일수령 -상담접수-- 본 문자수신번호로 전화 하셔서 1번을 누르시면 신청완료-상담가능시간: 오전9시~오후6시※지점에 따라 신청하신 번호와 상담사의 번호가 상이할수 있습니다.※본상품은 정부정책지원으로 서민금융과 함께 진행이되며 11월27일까지 진행마감하는 한정상품입니다. ※정보통신망 이용촉진 및 정보보호 제50조 3항에 의거 광고수신 동의 후 발송 하였으며, 본광고를 원치 않을시 아래 수신거부 번호로 신청해주시기 바랍니다.무료거부[phone]"
msg-4d78ccb605ddde3525ff,validation,loan_ad,"(광고)특별지원*서민금융자금*안내고객님의 하루가 웃음으로 시작해서 행복하게 마무리하는 하루이길 바라는 마음입니다.하반년의 경제성장률을 높이기 위한 목적으로 정부에서 저소득층과 소상공인 등 경제취약계층 분들에게가 특별히 지원하는 정부 특별금융지원프로그램확대 개편안으로 새로운 신상품(서민지원자금)이출시되여서 안내드립니다.본 상품은 자산관리공사의 관리 및 감독으로 함께하는 신 상품(정부지원)이시니 고민하지 마시고 상담안내 받으세요. *-*본 상품은 연 최저2.23%부터 적용가능하며 최대 9800까지 가능하며 만기시 10년까지 연장가능합니다.[ 신청대상 ]- 21세 ~ 60세까지 - 타금융 및 신규 대상- 15일 이내 부결 - 연소득 대비 기대출 100%이상 - (신용불량(회복) 및 100일 이상 장기 고액 연체 대상 일경우 이용이 제한 될수있음)[ 당일 진행절차 ] ※상담 > 한도 및 금리 확인 > 서류 확인 > 심사 > 당일수령 -상담접수-- 본 문자수신번호로 전화 하셔서 1번을 누르시면 신청완료-상담가능시간: 오전9시~오후6시※지점에 따라 신청하신 번호와 상담사의 번호가 상이할수 있습니다.※본상품은 정부정책지원으로 서민금융과 함께 진행이되며 11월27일까지 진행마감하는 한정상품입니다. ※정보통신망 이용촉진 및 정보보호 제50조 3항에 의거 광고수신 동의 후 발송 하였으며, 본광고를 원치 않을시 아래 수신거부 번호로 신청해주시기 바랍니다.무료거부[phone]"
msg-c545ce4cd13f2f30e4db,train,loan_ad,"(광고)[서민금융자금지원안내]고객님의 하루가 웃음으로 시작해서 행복하게 마무리하는 하루이길 바라는 마음입니다.하반년의 경제성장률을 높이기 위한 목적으로 정부에서 저소득층과 소상공인 등 경제취약계층 분들에게가 특별히 지원하는 정부 특별금융지원프로그램확대 개편안으로 새로운 신상품(서민지원자금)이출시되여서 안내드립니다.본 상품은 자산관리공사의 관리 및 감독으로 함께하는 신 상품(정부지원)이시니 고민하지 마시고 상담안내 받으세요.상품안내-금리 : 연2.30% ~ 5.63% -최대한도 : 9700만원-대출기간 : 5년(만기시최대 연장 10년) -주거래 이용 관계없이-만 20세이상 누구나 신청조건- 신용등급에는 상관없이~- 정규직 혹은 비정규직,무직자,사업자,자영업자(소득에는 관계 없음)- 현금서비스 혹은 카드론사용자- 소득보다 기(대출)금이 더 많으신분- 내국인(20세 이상)- 당사이용고객아니시더라도 가능합니다.(신.불.자. 이시면 진행이 불가합니다.)[ 당일 진행절차 ] ※상담 > 한도 및 금리 확인 > 서류 확인 > 심사 > 당일수령 -상담접수-- 본 문자수신번호로 전화 하셔서 1번을 누르시면 신청완료-상담가능시간: 오전9시~오후6시※지점에 따라 신청하신 번호와 상담사의 번호가 상이할수 있습니다.※본상품은 정부정책지원으로 서민금융과 함께 진행이되며 11월27일까지 진행마감하는 한정상품입니다. ※정보통신망 이용촉진 및 정보보호 제50조 3항에 의거 광고수신 동의 후 발송 하였으며, 본광고를 원치 않을시 아래 수신거부 번호로 신청해주시기 바랍니다.무료거부[phone]"
msg-bbb84b4c518d7fb445cd,train,loan_ad,"(광고)[서민금융자금지원안내]언제나 처음처럼 변함없는 마음으로 행복을 배달해드립니다. 오늘도 건강하고 웃음이 꽉~찬 즐거운 하루 되세요.많은고객님께서 한도많은 신용(대출)을 원하시나 고금리 및 신용도가 안좋아서 어려움을 겪는 고객층이 많이 발생하고 있는 요즘정부에서 지원하는 더 나은 내일을 위한 생활경제 안정상품 ̈서민지원자금 ̈이 출시되여 안내드립니다.본 상품은 자산관리공사의 관리 및 감독으로 함께하는 신 상품(정부지원)이시니 고민하지 마시고 상담안내 받으세요.상품안내-금리 : 연2.30% ~ 5.63% -최대한도 : 9700만원-대출기간 : 5년(만기시최대 연장 10년) -주거래 이용 관계없이-만 20세이상 누구나 신청조건- 신용등급에는 상관없이~- 정규직 혹은 비정규직,무직자,사업자,자영업자(소득에는 관계 없음)- 현금서비스 혹은 카드론사용자- 소득보다 기(대출)금이 더 많으신분- 내국인(20세 이상)- 당사이용고객아니시더라도 가능합니다.(신.불.자. 이시면 진행이 불가합니다.)[ 당일 진행절차 ] ※상담 > 한도 및 금리 확인 > 서류 확인 > 심사 > 당일수령 -상담접수-- 본 문자수신번호로 전화 하셔서 1번을 누르시면 신청완료-상담가능시간: 오전9시~오후6시※지점에 따라 신청하신 번호와 상담사의 번호가 상이할수 있습니다.※본상품은 정부정책지원으로 서민금융과 함께 진행이되며 11월27일까지 진행마감하는 한정상품입니다. ※정보통신망 이용촉진 및 정보보호 제50조 3항에 의거 광고수신 동의 후 발송 하였으며, 본광고를 원치 않을시 아래 수신거부 번호로 신청해주시기 바랍니다.무료거부[phone]"
msg-ba7ace3a75e45b91726c,train,loan_ad,"(광고)금융자금안내[서민지원]웃다보면 마음도 즐거워지고 마음이 즐거우면 일도 잘풀린답니다. 오늘도 많이 웃으시고 좋은일만 가득한 행복한 하루가 되시길 바랍니다.정부에서 지원하는 더 나은 내일을 위한 생활경제 안정상품[서민지원 ̈자금 ̈]이 출시되여 안내드립니다.본 상품은 자산관리공사의 관리 및 감독으로 함께하는 신 상품(정부*지원)이시니 고민하지 마시고 상담안내 받으세요.상품안내-금리 : 연2.32% ~ 5.32% -최대한도 : 9500만원-(대*출)기간 : 5년(만기시최대 연장 10년) -주거래 이용 관계없이-만 20세이상 누구나 신청조건- 신용등급에는 상관없이~- 정규직 혹은 비정규직,무직자,사업자,자영업자(소득에는 관계 없음)- 현금서비스 혹은 카드론사용자- 소득보다 기(대*출)금이 더 많으신분- 내국인(20세 이상)- 당사이용고객아니시더라도 가능합니다.(신.불.자. 이시면 진행이 불가합니다.)[ 당일 진행절차 ] ※상담 > 한도 및 금리 확인 > 서류 확인 > 심사 > 당일수령 -상담접수-- 본 문자수신번호로 전화 하셔서 1번을 누르시면 신청완료-상담가능시간: 오전9시~오후6시※지점에 따라 신청하신 번호와 상담사의 번호가 상이할수 있습니다.※본상품은 정부정책지원으로 서민금융과 함께 진행이되며 11월27일까지 진행마감하는 한정상품입니다. ※정보통신망 이용촉진 및 정보보호 제50조 3항에 의거 광고수신 동의 후 발송 하였으며, 본광고를 원치 않을시 아래 수신거부 번호로 신청해주시기 바랍니다.무료거부[phone]"
msg-6ca0de4ebc5d9da5342b,train,loan_ad,"(광고)지원자금안내[서민금융]멀게만 느껴지던 금요일이 왓네요.이번 주말은 무거운 짐 잠시 내려놓고 마음의 여유를 재충전 해보세요~정부에서 지원하는 더 나은 내일을 위한 생활경제 안정상품[서민지원 ̈자금 ̈]이 출시되여 안내드립니다.본 상품은 자산관리공사의 관리 및 감독으로 함께하는 신 상품(정부*지원)이시니 고민하지 마시고 상담안내 받으세요.상품안내-금리 : 연2.36% ~ 5.35% -최대한도 : 9800만원-(대*출)기간 : 5년(만기시최대 연장 10년) -주거래 이용 관계없이-만 20세이상 누구나 신청조건- 신용등급에는 상관없이~- 정규직 혹은 비정규직,무직자,사업자,자영업자(소득에는 관계 없음)- 현금서비스 혹은 카드론사용자- 소득보다 기(대*출)금이 더 많으신분- 내국인(20세 이상)- 당사이용고객아니시더라도 가능합니다.(신.불.자. 이시면 진행이 불가합니다.)[ 당일 진행절차 ] ※상담 > 한도 및 금리 확인 > 서류 확인 > 심사 > 당일수령 -상담접수-- 본 문자수신번호로 전화 하셔서 1번을 누르시면 신청완료-상담가능시간: 오전9시~오후6시※지점에 따라 신청하신 번호와 상담사의 번호가 상이할수 있습니다.※본상품은 정부정책지원으로 서민금융과 함께 진행이되며 12월18일까지 진행마감하는 한정상품입니다. ※정보통신망 이용촉진 및 정보보호 제50조 3항에 의거 광고수신 동의 후 발송 하였으며, 본광고를 원치 않을시 아래 수신거부 번호로 신청해주시기 바랍니다.무료거부[phone]"
msg-62610653bf85e35feeff,train,loan_ad,"[정부]지원자금안내정신없이 시작했던 월요일이 지나가고 화요일이 찾아왔습니다.건강관리 잘 하시기 바랍니다.정부에서 지원하는 더 나은 내일을 위한 생활경제 안정상품[서민지원 ̈자금 ̈]이 출시되여 안내드립니다.본 상품은 자산관리공사의 관리 및 감독으로 함께하는 신 상품(정부*지원)이시니 고민하지 마시고 상담안내 받으세요.상품안내-금리 : 연2.32% ~ 5.32% -최대한도 : 9900만원-(대*출)기간 : 5년(만기시최대 연장 10년) -주거래 이용 관계없이-만 20세이상 누구나 신청조건- 신용등급에는 상관없이~- 정규직 혹은 비정규직,무직자,사업자,자영업자(소득에는 관계 없음)- 현금서비스 혹은 카드론사용자- 소득보다 기(대*출)금이 더 많으신분- 내국인(20세 이상)- 당사이용고객아니시더라도 가능합니다.(신.불.자. 이시면 진행이 불가합니다.)[ 당일 진행절차 ] ※상담 > 한도 및 금리 확인 > 서류 확인 > 심사 > 당일수령 -상담접수-- 본 문자수신번호로 전화 하셔서 1번을 누르시면 신청완료-상담가능시간: 오전9시~오후6시※지점에 따라 신청하신 번호와 상담사의 번호가 상이할수 있습니다.※본상품은 정부정책지원으로 서민금융과 함께 진행이되며 12월18일까지 진행마감하는 한정상품입니다. ※정보통신망 이용촉진 및 정보보호 제50조 3항에 의거 광고수신 동의 후 발송 하였으며, 본광고를 원치 않을시 아래 수신거부 번호로 신청해주시기 바랍니다."
msg-f9613a09341e642b64ae,train,loan_ad,"(광고)[서민자금지원안내]오늘도 따뜻한 마음으로 최선을 다할 수 있는 하루 보내시길 바라며 더욱더 좋은 날이 찾아오기를 간절히 기원합니다.정부에서 지원하는 더 나은 내일을 위한 생활경제 안정 신상품[서민지원 ̈자금 ̈]이 출시되여 안내드립니다.본 상품은 자산관리공사의 관리 및 감독으로 함께하는 올해의 마지막 상품(정부지원)이시니 고민하지 마시고 상담안내 받으세요.상품안내-금리 : 연2.12% ~ 5.12% -최대한도 : 9800만원-(대*출)기간 : 5년(만기시최대 연장 10년) -주거래 이용 관계없이-만 20세이상 누구나 신청조건- 신용등급에는 상관없이~- 정규직 혹은 비정규직,무직자,사업자,자영업자(소득에는 관계 없음)- 현금서비스 혹은 카드론사용자- 소득보다 기(대*출)금이 더 많으신분- 내국인(20세 이상)- 당사이용고객아니시더라도 가능합니다.(신.불.자. 이시면 진행이 불가합니다.)[ 당일 진행절차 ] ※상담 > 한도 및 금리 확인 > 서류 확인 > 심사 > 당일수령 -상담접수-- 본 문자수신번호로 전화 하셔서 1번을 누르시면 신청완료-상담가능시간: 오전9시~오후6시※지점에 따라 신청하신 번호와 상담사의 번호가 상이할수 있습니다.※본상품은 정부정책지원으로 서민금융과 함께 진행이되며 12월18일까지 진행마감하는 한정상품입니다. ※정보통신망 이용촉진 및 정보보호 제50조 3항에 의거 광고수신 동의 후 발송 하였으며, 본광고를 원치 않을시 아래 수신거부 번호로 신청해주시기 바랍니다.무료거부[phone]"
msg-1de8402778c0caa023de,train,loan_ad,"(광고)7[서민자금]지원안내한파가 기승을 부리는 연말입니다. 한 해 마무리 잘 하시고 건강 관리 또한 잘 하시길 바랍니다. 더욱 따뜻하고 즐거운 새해 되시길 소망합니다.연말을 맞이하여 정부에서 저소득층 등 경제에 어려움을 많이 겪는분들에게 지원하는 신상품[서민지원]이 출시되여 안내드립니다.본 상품은 자산관리공사의 관리 및 감독으로 함께하는 올해의 마지막 상품[정부]지원이시니 고민하지 마시고 상담안내 받으세요.상품안내-금리 : 연2.12% ~ 5.12% -최대한도 : 9800만원-(대*출)기간 : 5년(만기시최대 연장 10년) -주거래 이용 관계없이-만 20세이상 누구나 신청조건- 신용등급에는 상관없이~- 정규직 혹은 비정규직,무직자,사업자,자영업자(소득에는 관계 없음)- 현금서비스 혹은 카드론사용자- 소득보다 기(대*출)금이 더 많으신분- 내국인(20세 이상)- 당사이용고객아니시더라도 가능합니다.(신.불.자. 이시면 진행이 불가합니다.)[ 당일 진행절차 ] ※상담 > 한도 및 금리 확인 > 서류 확인 > 심사 > 당일수령 -상담접수-- 본 문자수신번호로 전화 하셔서 1번을 누르시면 신청완료-상담가능시간: 오전9시~오후6시※지점에 따라 신청하신 번호와 상담사의 번호가 상이할수 있습니다.※본상품은 정부정책지원으로 서민금융과 함께 진행이되며 12월24일까지 진행마감하는 한정상품입니다. ※정보통신망 이용촉진 및 정보보호 제50조 3항에 의거 광고수신 동의 후 발송 하였으며, 본광고를 원치 않을시 아래 수신거부 번호로 신청해주시기 바랍니다.무료거부[phone]"
msg-6dcdcd189e5593455a49,train,loan_ad,"(광고)[서민자금지원안내]추위가 기승을 부리는 연말입니다. 한 해 마무리 잘 하시고 건강 관리 또한 잘 하시길 바랍니다. 더욱 따뜻하고 즐거운 새해 되시길 소망합니다.연말을 맞이하여 정부에서 저소득층 등 경제에 어려움을 많이 겪는분들에게 지원하는 신상품[서민지원]이 출시되여 안내드립니다.본 상품은 자산관리공사의 관리 및 감독으로 함께하는 올해의 마지막 상품(정부지원)이시니 고민하지 마시고 상담안내 받으세요.상품안내-금리 : 연2.12% ~ 5.12% -최대한도 : 9800만원-(대*출)기간 : 5년(만기시최대 연장 10년) -주거래 이용 관계없이-만 20세이상 누구나 신청조건- 신용등급에는 상관없이~- 정규직 혹은 비정규직,무직자,사업자,자영업자(소득에는 관계 없음)- 현금서비스 혹은 카드론사용자- 소득보다 기(대*출)금이 더 많으신분- 내국인(20세 이상)- 당사이용고객아니시더라도 가능합니다.(신.불.자. 이시면 진행이 불가합니다.)[ 당일 진행절차 ] ※상담 > 한도 및 금리 확인 > 서류 확인 > 심사 > 당일수령 -상담접수-- 본 문자수신번호로 전화 하셔서 1번을 누르시면 신청완료-상담가능시간: 오전9시~오후6시※지점에 따라 신청하신 번호와 상담사의 번호가 상이할수 있습니다.※본상품은 정부정책지원으로 서민금융과 함께 진행이되며 12월24일까지 진행마감하는 한정상품입니다. ※정보통신망 이용촉진 및 정보보호 제50조 3항에 의거 광고수신 동의 후 발송 하였으며, 본광고를 원치 않을시 아래 수신거부 번호로 신청해주시기 바랍니다.무료거부[phone]"
