review_id,message_id,original_label,text_judgment,a_risk_bucket,seed,fold,role,arm,probability,prediction
review-9ca002eef5fabf4c,msg-a8d5485f9438f3ab5181,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,2,development_readout,A,0.08081097439585454,0
review-9d4c0bc5bb2de352,msg-7f6ef3389d8815ed454b,smishing,risky_request_visible,a_risky_request_visible,202,2,development_readout,A,0.5649169146463694,1
review-9db42b53975f21ce,msg-d44b95e16930e223469c,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,202,1,development_readout,A,0.16966003622190062,0
review-9dcbf9222596e8de,msg-142bb92fb41d9cbcef5f,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,0,development_readout,A,0.34647648501553835,0
review-9e77e04ddb3e3ff6,msg-374fc9d1a57bc673b881,smishing,risky_request_visible,a_risky_request_visible,202,1,development_readout,A,0.8475748686248298,1
review-a00070320560c3ff,msg-eaeafeff80833a0c2e24,normal,risky_request_visible,a_risky_request_visible,202,2,development_readout,A,0.5140884998328188,1
review-a003a34f2b7224ae,msg-ed3a4e31c52d999f2ab4,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,1,development_readout,A,0.09956837945735791,0
review-a077aa771a77e44f,msg-a37b49f0af9136126259,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,2,development_readout,A,0.14732263753067043,0
review-a1b685810c820047,msg-46ca64892a1c3e660136,smishing,risky_request_visible,a_risky_request_visible,202,2,development_readout,A,0.8950985693042458,1
review-a1c208b7e2a31834,msg-cfebfff6180461481c77,smishing,risky_request_visible,a_risky_request_visible,202,0,development_readout,A,0.5181783713600824,1
review-a31dcf3587c938e0,msg-69f98ce7e1a685df8515,smishing,risky_request_visible,a_risky_request_visible,202,2,development_readout,A,0.5790197329626692,1
review-a3348ee784bf419a,msg-ff64a4e11508a5dc7000,smishing,risky_request_visible,a_risky_request_visible,202,1,development_readout,A,0.85853043413475,1
review-a5c8844b07d15249,msg-080a80350fda25ee4181,smishing,risky_request_visible,a_risky_request_visible,202,2,development_readout,A,0.5333978134549842,1
review-a737e63e0af5d4ad,msg-58763f1db8c40f82f590,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,202,2,development_readout,A,0.0936730758113184,0
review-a884f7c925b47633,msg-0d319b74ea12c910e557,smishing,risky_request_visible,a_risky_request_visible,202,2,development_readout,A,0.6094626250270659,1
review-a93e9d44999fbedb,msg-7a5a0ef1560dbc98423a,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,2,development_readout,A,0.0808811767891134,0
review-ab5082605dd6822e,msg-caea04347391d8ade4f5,smishing,risky_request_visible,a_risky_request_visible,202,2,development_readout,A,0.5403914192813862,1
review-acfda6dedbd0ac44,msg-7a9e8cba7f71a7789866,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,0,development_readout,A,0.16157741960363253,0
review-ad512146de7da940,msg-c26a0b124b37127b90ce,smishing,risky_request_visible,a_risky_request_visible,202,2,development_readout,A,0.5456212183354361,1
review-add578e780e46b65,msg-219e4e28472310285851,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,202,2,development_readout,A,0.15096293526233923,0
review-aefdc599d52d1968,msg-ce6e8882987410ea9dcb,normal,risky_request_visible,a_risky_request_visible,202,1,development_readout,A,0.15244761008145769,0
review-b0d0b31ce42bff6d,msg-80bd77dde6b57d4aa6b9,smishing,risky_request_visible,a_risky_request_visible,202,2,development_readout,A,0.20021112396697793,0
review-b1951ff1f4366cb0,msg-cced4520ab46379e15a2,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,0,development_readout,A,0.06788843690376808,0
review-b31a9429969a49d0,msg-462e7df5be571e9dec5d,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,0,development_readout,A,0.16534916380702966,0
review-b354a4224eb298ed,msg-03c2102e41eb110e0262,smishing,risky_request_visible,a_risky_request_visible,202,0,development_readout,A,0.7033030862955586,1
review-b4838689e702ca9d,msg-fd7536693be17ff11e66,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,1,development_readout,A,0.0956412966964567,0
review-b495dcabfdc9e6bb,msg-c3e7d7b05d5a88764703,smishing,risky_request_visible,a_risky_request_visible,202,2,development_readout,A,0.14210387472691838,0
review-b4a140a400dd0bd4,msg-8d50f5b84f82748b30f4,smishing,risky_request_visible,a_risky_request_visible,202,0,development_readout,A,0.6308609133773961,1
review-b716d55654e9e174,msg-eac3f80ef98d49d5018b,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,0,development_readout,A,0.06619705369290561,0
review-b7a4aa1c4b4f5a68,msg-ea43ef2af5abd7033448,normal,insufficient_context,a_not_risky_request_visible,202,0,development_readout,A,0.21221139839009892,0
review-b853cb37dc6b6e11,msg-51ae98811a8fd7ee3107,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,2,development_readout,A,0.109788787057327,0
review-bb9c36d01d5155e0,msg-5af06b6771a844fe1037,smishing,risky_request_visible,a_risky_request_visible,202,2,development_readout,A,0.5707699262008842,1
review-bbb9c61301495984,msg-d3591b5cc40dae36f63d,smishing,risky_request_visible,a_risky_request_visible,202,2,development_readout,A,0.6000915272024174,1
review-bc64860bdda53d26,msg-fe8267c63ab4ef9ceaa5,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,0,development_readout,A,0.05887100847191254,0
review-bc694d6c09671509,msg-70dcd4b0f26f61bdf407,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,0,development_readout,A,0.0989342978745393,0
review-bef01b9f140416fa,msg-538e9bd6dde7a1aba023,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,202,2,development_readout,A,0.1997137673306584,0
review-bf5fe000a4a8d9d5,msg-bcaba0c0cd46c0149e2b,smishing,risky_request_visible,a_risky_request_visible,202,2,development_readout,A,0.2252387337520748,0
review-bfec2c5d687b5e5a,msg-171c4288e43e466f5427,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,2,development_readout,A,0.26746025863768735,0
review-c1f9d74965cc6d56,msg-9f008694d2e9f838eeaa,smishing,risky_request_visible,a_risky_request_visible,202,1,development_readout,A,0.6137311164403052,1
review-c279584d5ab81989,msg-ac699df7f9a7b4400d68,smishing,risky_request_visible,a_risky_request_visible,202,2,development_readout,A,0.6301183352768379,1
review-c2b11fa0a2c3336f,msg-18146f4aa7a10243efff,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,2,development_readout,A,0.12784546731840155,0
review-c386fdd922078a37,msg-c21e147ebc288236d642,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,2,development_readout,A,0.16161491394554298,0
review-c58fb60504f6d9d8,msg-fb1d46a056dbeb985081,smishing,risky_request_visible,a_risky_request_visible,202,0,development_readout,A,0.41978790754912715,0
review-c7e00bcebb9cbe94,msg-3eff4af4ff261cda8b13,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,1,development_readout,A,0.27965260793567465,0
review-c7f76b1e1d80f49a,msg-47c423de9b8595f121a9,smishing,risky_request_visible,a_risky_request_visible,202,2,development_readout,A,0.19285622622403067,0
review-c882bcd351e72aee,msg-30a50896aabbd5f717a5,smishing,risky_request_visible,a_risky_request_visible,202,1,development_readout,A,0.9105018649152883,1
review-c964452f27eede18,msg-8cc13371612bd1cf432c,smishing,insufficient_context,a_not_risky_request_visible,202,1,development_readout,A,0.25810972818467537,0
review-c9bef77585bdd4e8,msg-2dbc56f9e20b89a67a13,smishing,risky_request_visible,a_risky_request_visible,202,0,development_readout,A,0.4226743107071631,0
review-c9d8f2fd31ea0b7f,msg-4d670f74ef64914e9b0e,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,202,2,development_readout,A,0.13061888547484682,0
review-c9eb20ef749cdb80,msg-96057ba4137a67242859,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,202,0,development_readout,A,0.13286603409668568,0
review-ca722d1baa37caa6,msg-640a5ef11bb22eeb3dbc,smishing,risky_request_visible,a_risky_request_visible,202,2,development_readout,A,0.8969534808646493,1
review-cb32573abbb83f9f,msg-26e314f88d0d3eaafbd6,smishing,risky_request_visible,a_risky_request_visible,202,2,development_readout,A,0.9021022068205196,1
review-cbbc72e510f286e3,msg-cb107b27366c1e7283c6,smishing,risky_request_visible,a_risky_request_visible,202,0,development_readout,A,0.8998126823944111,1
review-cd10401423c3d046,msg-90e4dfdb43017952dbb4,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,0,development_readout,A,0.09567167617130622,0
review-ce1c5319370b9470,msg-ae8747db917382e06db2,smishing,risky_request_visible,a_risky_request_visible,202,2,development_readout,A,0.2740828796383641,0
review-cf59c2e5933f9fa2,msg-43d155d969d978189fb2,smishing,risky_request_visible,a_risky_request_visible,202,2,development_readout,A,0.679713733263468,1
review-cf827f0ca2b4b9a5,msg-4e0bd498f47b89599ea6,smishing,risky_request_visible,a_risky_request_visible,202,2,development_readout,A,0.2835476985234376,0
review-cfc0b12d1183e034,msg-a382e8e19124dfbd1cd5,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,1,development_readout,A,0.29776184127455935,0
review-cfc80bc1541032df,msg-a1d665898cb5cf4eee06,smishing,risky_request_visible,a_risky_request_visible,202,1,development_readout,A,0.9093503024401084,1
review-d1df54b7c0853995,msg-a19d969edbd3e4c563b7,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,202,2,development_readout,A,0.07609365383225698,0
review-d23755346e397e0d,msg-215f563424e984687bea,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,0,development_readout,A,0.09202947435653189,0
review-d27b1f741c6ce442,msg-d3e25a130f49e24fec59,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,0,development_readout,A,0.09814734188441171,0
review-d299ebb8c45a2f94,msg-0b586f5fca364bbc8c8d,smishing,insufficient_context,a_not_risky_request_visible,202,0,development_readout,A,0.12410404883660041,0
review-d3b4daac66058960,msg-2819ed8636ecdee04bb3,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,202,0,development_readout,A,0.13991008832135132,0
review-d51a67f2e9911b52,msg-9412881b9906d37a2304,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,2,development_readout,A,0.08149475162253575,0
review-d5b560692f11bda9,msg-20cb262bf7645dfe36d5,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,2,development_readout,A,0.08802452877813509,0
review-d6877eb437269499,msg-d6441157b1184c30f6c0,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,0,development_readout,A,0.13873485119213375,0
review-da5d8fa9864e211c,msg-65f4a5c0b197a96bdac3,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,2,development_readout,A,0.07722347956129114,0
review-db2e98df10b7ea70,msg-c3a7447e038aacfc0b56,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,1,development_readout,A,0.1600925224178474,0
review-dcfd0dc2773c1fc2,msg-efd9fc3fa5aed3568aff,smishing,risky_request_visible,a_risky_request_visible,202,2,development_readout,A,0.7091464259348763,1
review-dd1fb20a78a6cb60,msg-0c3c82dfb168fc722263,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,2,development_readout,A,0.10111221240265651,0
review-dd797ac5b4317bd3,msg-be92dc94342f95bbcf5d,smishing,risky_request_visible,a_risky_request_visible,202,1,development_readout,A,0.8350166959367661,1
review-dd9532439f290332,msg-d03214baadc38bd1336c,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,2,development_readout,A,0.12590398069597789,0
review-de8af5907865c3e9,msg-8d5b64a36fbb3eb71e78,smishing,risky_request_visible,a_risky_request_visible,202,0,development_readout,A,0.3987548065080128,0
review-e058b93119484125,msg-64eeb1b2fa95ac8fb479,smishing,risky_request_visible,a_risky_request_visible,202,2,development_readout,A,0.8181597869884405,1
review-e0a264aecc7ee1b0,msg-b08b74714736c2364217,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,2,development_readout,A,0.38537280758818065,0
review-e0ac9753946feca9,msg-1cbe6cc1748e7262b5ab,smishing,risky_request_visible,a_risky_request_visible,202,0,development_readout,A,0.4869711883205754,1
review-e432c718725ac7ae,msg-b372318bcb95d9f5bf57,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,1,development_readout,A,0.2030064460480842,0
review-e4dca6a839df1435,msg-d7dccf71e0387df73450,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,2,development_readout,A,0.14614175857604259,0
review-e511d7b76f480bc7,msg-c12f37d2560f5acf8fc5,smishing,risky_request_visible,a_risky_request_visible,202,2,development_readout,A,0.9009847735049747,1
review-e597199623b7b146,msg-35ad6d03750726a74248,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,0,development_readout,A,0.21288639766080625,0
review-e5c8c789729e554c,msg-d028b9185e67164eda89,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,2,development_readout,A,0.1308697836158563,0
review-ea8461ed56afeacc,msg-ad517b34fab57cf3b438,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,1,development_readout,A,0.11979733192053245,0
review-ecc7155e591dec16,msg-7b45fdda561c81cabe19,smishing,risky_request_visible,a_risky_request_visible,202,2,development_readout,A,0.5191329310882741,1
review-ed0223c36d93b8cb,msg-cfa0236fa8a0f40916bd,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,202,2,development_readout,A,0.3364773883578833,0
review-ed79a40573a23e85,msg-6f4d5cc6a56a922f2113,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,202,0,development_readout,A,0.2132835011941246,0
review-edccbb4371a90711,msg-bb52082aaa2a867204a8,smishing,risky_request_visible,a_risky_request_visible,202,1,development_readout,A,0.8428589610715075,1
review-eef1587711f81f11,msg-2bf3512c4b917049d8d1,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,1,development_readout,A,0.07043902146311805,0
review-f0f2fce9301b3378,msg-e7a80c477afb0cccfac0,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,1,development_readout,A,0.07898013727403014,0
review-f160feeb48ff21ee,msg-441e65241cda094c5e2a,smishing,risky_request_visible,a_risky_request_visible,202,1,development_readout,A,0.3857504596096231,1
review-f296f965b5850c48,msg-fbcc5b098e1b1d189d50,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,202,2,development_readout,A,0.1004625576684239,0
review-f44ca51cbbeda00a,msg-b16b1f045aab2ea4a56f,smishing,risky_request_visible,a_risky_request_visible,202,1,development_readout,A,0.8809137326334961,1
review-f50f53a543208b94,msg-8c649a088b7f6eb07a65,smishing,risky_request_visible,a_risky_request_visible,202,2,development_readout,A,0.20315656605372484,0
review-f69dbdcfebf56998,msg-6dd3cea31f51bc6f063d,smishing,risky_request_visible,a_risky_request_visible,202,1,development_readout,A,0.6057701251165865,1
review-f6f3c364cb66f280,msg-67f89394e1696666880c,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,1,development_readout,A,0.11501689975288383,0
review-f7a215d9e903b41d,msg-910004461353a81fdfb7,smishing,promotion_without_clear_scam_request,a_not_risky_request_visible,202,2,development_readout,A,0.5401145021346035,1
review-f7fbd3ab7a66e194,msg-8884dfa40bd5b5ff02f7,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,202,0,development_readout,A,0.1442670060795318,0
review-f8f57cab36b5e4f9,msg-0b0747a39cdb82046f16,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,1,development_readout,A,0.17557125640019172,0
review-f9733f5a3ed15ba1,msg-c545ce4cd13f2f30e4db,smishing,risky_request_visible,a_risky_request_visible,202,1,development_readout,A,0.9288096418285466,1
review-f9bfaa738fc7db78,msg-22666adef1260ae5f9a4,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,1,development_readout,A,0.16282543779590697,0
review-f9d950de655d05cd,msg-5ef02907cd1045cb54a8,smishing,risky_request_visible,a_risky_request_visible,202,1,development_readout,A,0.2573680533994727,0
review-fb2667a6a62b9c38,msg-c2539bcbb168ad9fac37,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,1,development_readout,A,0.08827507993765796,0
review-fbd669140c0c37bb,msg-299b1f56db41d7b2e7c2,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,1,development_readout,A,0.1994120889231876,0
review-fcb737070b879e4f,msg-63be477f140adc17e396,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,1,development_readout,A,0.1283996511798401,0
review-fcba197835dbe421,msg-c9a0f816a24bd3e21470,smishing,risky_request_visible,a_risky_request_visible,202,2,development_readout,A,0.34076764227717765,0
review-fd55ea1d04c7fc3b,msg-44deb8ec94adc01da101,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,202,0,development_readout,A,0.043927431704218055,0
review-fdc12fa3cc3d98a8,msg-37fd1ef16190049166d2,smishing,risky_request_visible,a_risky_request_visible,202,0,development_readout,A,0.8954477336226144,1
review-fef8e7e55d89aaf1,msg-f0265af2067049f392b6,smishing,risky_request_visible,a_risky_request_visible,202,1,development_readout,A,0.6573711305825384,1
review-ff1ff6c1bdbeaee2,msg-35a30cfabb7c40cc1912,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,0,development_readout,A,0.11714920030478583,0
review-ff57873bcca80e84,msg-0d5b420dd958137f34fc,smishing,insufficient_context,a_not_risky_request_visible,202,2,development_readout,A,0.7612249300910476,1
review-ff7824303811b880,msg-3a8d13b5b7957521ed9d,smishing,risky_request_visible,a_risky_request_visible,202,1,development_readout,A,0.6287272805956754,1
review-0056707322867f9e,msg-bfebdfbc523c88d22afe,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,1,threshold_calibration,A,0.05001489652974583,0
review-01692c85b4c6e394,msg-86b2b582f59b8ef3cb9d,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,0,threshold_calibration,A,0.16562032372679866,0
review-031c270e33784faf,msg-7b77eedddff4504d9db0,smishing,risky_request_visible,a_risky_request_visible,202,2,threshold_calibration,A,0.43978081846045675,1
review-0364c25d14e8bb7d,msg-ba7ace3a75e45b91726c,smishing,risky_request_visible,a_risky_request_visible,202,2,threshold_calibration,A,0.8960560107354497,1
review-0651a6827875d503,msg-6dcdcd189e5593455a49,smishing,risky_request_visible,a_risky_request_visible,202,2,threshold_calibration,A,0.8979383593874093,1
review-06745995f913ed5c,msg-fb9fed8f5353c19f4482,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,1,threshold_calibration,A,0.12241193839807596,0
review-06e6ec96dd763a34,msg-3be783148c7ea591a6af,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,202,2,threshold_calibration,A,0.11260315938609665,0
review-075ea585da5cae15,msg-7013d5e6af2e769f406d,smishing,risky_request_visible,a_risky_request_visible,202,2,threshold_calibration,A,0.8939702519263659,1
review-07c0fb876beabf4b,msg-cdcf2dfc7474190999c3,smishing,promotion_without_clear_scam_request,a_not_risky_request_visible,202,1,threshold_calibration,A,0.41927766037500774,1
review-0822c98e66707747,msg-29c545e52c9813e635fa,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,202,1,threshold_calibration,A,0.1163142594798765,0
review-09dc7d3fa6246119,msg-82c1c5902ccf0f6cb441,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,0,threshold_calibration,A,0.1530133583459294,0
review-09f9fd98d92b31c5,msg-cbb14d3ea8b4c356543b,smishing,risky_request_visible,a_risky_request_visible,202,2,threshold_calibration,A,0.3290392175372965,0
review-0bc7f01b43b4a4f4,msg-4d26af1bd51a813c0839,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,202,1,threshold_calibration,A,0.13479602961841827,0
review-0cf62fd6142f6cb4,msg-2c0ffb2240bce4f0412b,smishing,risky_request_visible,a_risky_request_visible,202,0,threshold_calibration,A,0.7298537190765914,1
review-0d9dd805ae2674a4,msg-f65015ec6d6ca9ef912c,smishing,risky_request_visible,a_risky_request_visible,202,2,threshold_calibration,A,0.5871951842788591,1
review-0e3787ec2948234d,msg-f90fed3e0ba73a7afd40,smishing,risky_request_visible,a_risky_request_visible,202,0,threshold_calibration,A,0.9266753227442023,1
review-0f7f12381c38278e,msg-001d594cae67fd50f532,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,202,0,threshold_calibration,A,0.11887815701936391,0
review-105735240253acfe,msg-882fdf4a57682ebb0be2,smishing,risky_request_visible,a_risky_request_visible,202,2,threshold_calibration,A,0.5311119168236511,1
review-10dcb33dda6d5472,msg-1de8402778c0caa023de,smishing,risky_request_visible,a_risky_request_visible,202,2,threshold_calibration,A,0.8979510392088348,1
review-10e329e8873017e2,msg-4d92830c608f0547ddb4,smishing,risky_request_visible,a_risky_request_visible,202,1,threshold_calibration,A,0.6259177127708909,1
review-127bc1671c3021e3,msg-b3d3b6b29fae9b4cd139,smishing,risky_request_visible,a_risky_request_visible,202,0,threshold_calibration,A,0.29354401351477666,0
review-131ed5d9023fe8e1,msg-879b8233c4a44252fb2e,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,202,1,threshold_calibration,A,0.1399837844732134,0
review-137a8d7cde64d50f,msg-b66553208ce35fd6531e,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,1,threshold_calibration,A,0.12099683307614456,0
review-13ce66de75a8d3fc,msg-8827961dbffea331a040,smishing,risky_request_visible,a_risky_request_visible,202,0,threshold_calibration,A,0.9253595731755877,1
review-143e404949a72860,msg-9ab97598b92cc2549f26,smishing,risky_request_visible,a_risky_request_visible,202,0,threshold_calibration,A,0.9029660329303594,1
review-1502532d7fb02e2b,msg-51961afc9b6d2bb950c4,smishing,risky_request_visible,a_risky_request_visible,202,0,threshold_calibration,A,0.40962776902186704,0
review-1538fa93f259c264,msg-1d4f07b23c605c358a53,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,2,threshold_calibration,A,0.17113171226605667,0
review-15f5cb8ca60e63e7,msg-93f6493043538f04abba,smishing,risky_request_visible,a_risky_request_visible,202,2,threshold_calibration,A,0.5545825693635563,1
review-170c904128c3b75d,msg-44ffbd69abef95d6b971,smishing,risky_request_visible,a_risky_request_visible,202,2,threshold_calibration,A,0.5821395449160772,1
review-19cc4ce8b1dbe415,msg-e9e131d9372380a167cf,smishing,risky_request_visible,a_risky_request_visible,202,0,threshold_calibration,A,0.11772337110245834,0
review-1b29308cb4906d02,msg-7894af8fe183ef59232f,smishing,risky_request_visible,a_risky_request_visible,202,0,threshold_calibration,A,0.862193348132569,1
review-1e450b71c02e190a,msg-fde8fe5d8c4f6fbf52c2,smishing,risky_request_visible,a_risky_request_visible,202,1,threshold_calibration,A,0.5310656623689621,1
review-1e479c4a302f356c,msg-1306cfdbb1eb6413c2f3,smishing,risky_request_visible,a_risky_request_visible,202,1,threshold_calibration,A,0.13537789450178728,0
review-1f07a8c7cd26df2c,msg-cada766d88b515618679,normal,insufficient_context,a_not_risky_request_visible,202,0,threshold_calibration,A,0.11113851308716198,0
review-2015b61fb97f2965,msg-3649a91b276a45d342c6,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,1,threshold_calibration,A,0.1390063368742101,0
review-223ad249b0ed1b08,msg-dbf89313b9ea1ac5b6d3,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,1,threshold_calibration,A,0.08724171136296405,0
review-22f7bb9e3da427de,msg-6f925e06a88f8d1cfd58,smishing,risky_request_visible,a_risky_request_visible,202,1,threshold_calibration,A,0.39333747350155673,1
review-260a39866b3feb51,msg-81198fc0b9b05d10f4d1,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,2,threshold_calibration,A,0.09280701158437342,0
review-266fac2cf4f9a2fe,msg-358dbfc77504383312c3,smishing,risky_request_visible,a_risky_request_visible,202,1,threshold_calibration,A,0.812295159675585,1
review-270f57eba07d36f4,msg-aa1ffdd49e000415678a,smishing,risky_request_visible,a_risky_request_visible,202,2,threshold_calibration,A,0.6164332768056972,1
review-2769abe8fc6ffd87,msg-45d3204953ffb0ec89ee,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,0,threshold_calibration,A,0.15280464988817088,0
review-27c93b924b9803a0,msg-18949d0a510e2e71cd5c,smishing,risky_request_visible,a_risky_request_visible,202,1,threshold_calibration,A,0.6906466559873178,1
review-2b3f3a2d3b9504b2,msg-a9571e0d77539178ffc3,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,1,threshold_calibration,A,0.2896891031267116,0
review-2b5a69423072c0ba,msg-258cc86a999cd351f9ca,normal,insufficient_context,a_not_risky_request_visible,202,2,threshold_calibration,A,0.07136807740065634,0
review-2f31bd2c29ca07dd,msg-4301d7c49f5367242765,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,2,threshold_calibration,A,0.07484474876186326,0
review-30d20e067658db39,msg-915558b1d57081861e23,normal,insufficient_context,a_not_risky_request_visible,202,1,threshold_calibration,A,0.14172067745961822,0
review-326317e54a445bed,msg-df3f29c9891147e7f846,smishing,risky_request_visible,a_risky_request_visible,202,2,threshold_calibration,A,0.898445344789235,1
review-3398cc98a1b87648,msg-e33a5ed03522052013db,smishing,risky_request_visible,a_risky_request_visible,202,0,threshold_calibration,A,0.6841474365317626,1
review-344682f2618ba8f9,msg-e5b4405ee48a541eecc0,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,202,0,threshold_calibration,A,0.21599279980894504,0
review-34c4c16cb5ea9aaf,msg-62610653bf85e35feeff,smishing,risky_request_visible,a_risky_request_visible,202,2,threshold_calibration,A,0.8828827657849715,1
review-36c6682493394c5a,msg-d54e4685cdd8f9aa710a,smishing,risky_request_visible,a_risky_request_visible,202,0,threshold_calibration,A,0.6490425033539032,1
review-370202b258208735,msg-fc0286653fb100798da2,smishing,risky_request_visible,a_risky_request_visible,202,2,threshold_calibration,A,0.3439702758946442,0
review-37141dd75c3875fc,msg-372c6f62456bfbc0a7d9,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,2,threshold_calibration,A,0.09137071041642511,0
review-3735a715aa425485,msg-5cbba54c59da325a454c,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,0,threshold_calibration,A,0.25620557494950047,0
review-377101d740e3c93a,msg-f91f88e17b85bd740a41,smishing,risky_request_visible,a_risky_request_visible,202,2,threshold_calibration,A,0.5699840500365736,1
review-37a24da8c91a2014,msg-814c1d043296b3a3b379,smishing,risky_request_visible,a_risky_request_visible,202,2,threshold_calibration,A,0.5781822306057176,1
review-37bb8af10a6775e3,msg-c1aa2ee82e014406c58e,smishing,insufficient_context,a_not_risky_request_visible,202,0,threshold_calibration,A,0.4587431068758746,1
review-37c64855b20334c3,msg-000be99f5f9d9c3967c4,normal,insufficient_context,a_not_risky_request_visible,202,2,threshold_calibration,A,0.08006673577770212,0
review-383246308e1d9552,msg-2536b5c581cb3fe10fe2,normal,risky_request_visible,a_risky_request_visible,202,0,threshold_calibration,A,0.0931789141737097,0
review-39e0fa05577bfbae,msg-551d213c037c9c6eab04,smishing,risky_request_visible,a_risky_request_visible,202,1,threshold_calibration,A,0.9254871972760914,1
review-3a343dbd60efe3c5,msg-e91ad896bc07a339c9ae,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,202,1,threshold_calibration,A,0.10597520317164687,0
review-3a3a0c9003eb78d2,msg-9b70e92fb8b03ad7c610,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,202,2,threshold_calibration,A,0.2386197711002656,0
